	id	price	area	district	city	type	segment	condominium	iptu	rooms	box	url	date
0	5655	NA	70,26	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/5655/residencial-porto-alegre-mont-serrat-apartamento-jardins-de-avignon-2-dormitorios-zona-norte	2019-01-20
1	7932	720000	74,43	Mont Serrat	Porto Alegre	Apartamento	Residencial	717	1400	2	2	http://www.foxterciaimobiliaria.com.br/imovel/7932/residencial-porto-alegre-mont-serrat-apartamento-condado-de-lugano-2-dormitorios-zona-sul	2019-01-20
2	121798	990000	104,83	Bela Vista	Porto Alegre	Apartamento	Residencial	800	3070	3	2	http://www.foxterciaimobiliaria.com.br/imovel/121798/residencial-porto-alegre-bela-vista-apartamento-residenza-positano-3-dormitorios-zona-norte	2019-01-20
3	151658	1450000	216,46	Auxiliadora	Porto Alegre	Apartamento	Residencial	1190	3100	3	1	http://www.foxterciaimobiliaria.com.br/imovel/151658/residencial-porto-alegre-auxiliadora-apartamento-ilha-bela-3-dormitorios-zona-norte	2019-01-20
4	176738	1900000	113,03	Auxiliadora	Porto Alegre	Apartamento	Residencial	1400	4300	3	3	http://www.foxterciaimobiliaria.com.br/imovel/176738/residencial-porto-alegre-auxiliadora-apartamento-green-park-3-dormitorios-zona-norte	2019-01-20
5	177370	460000	41,95	Boa Vista	Porto Alegre	Apartamento	Residencial	420	1500	1	1	http://www.foxterciaimobiliaria.com.br/imovel/177370/residencial-porto-alegre-mont-serrat-apartamento-anita-residence-1-dormitorios-zona-norte	2019-01-20
6	164419	370000	43,47	Mont Serrat	Porto Alegre	Apartamento	Residencial	239	427	1	1	http://www.foxterciaimobiliaria.com.br/imovel/164419/residencial-porto-alegre-mont-serrat-apartamento-cristiane-1-dormitorios-zona-norte	2019-01-20
7	177355	850000	154,17	Bela Vista	Porto Alegre	Apartamento	Residencial	1300	2000	3	2	http://www.foxterciaimobiliaria.com.br/imovel/177355/residencial-porto-alegre-bela-vista-apartamento-saint-germain-3-dormitorios-zona-norte	2019-01-20
8	177350	NA	154	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/177350/residencial-porto-alegre-auxiliadora-apartamento-candido-58-3-dormitorios-zona-norte	2019-01-20
9	181972	1690000	153,34	Auxiliadora	Porto Alegre	Apartamento	Residencial	1650	3000	3	1	http://www.foxterciaimobiliaria.com.br/imovel/181972/residencial-porto-alegre-auxiliadora-apartamento-liberty-3-dormitorios-zona-norte	2019-01-20
10	182459	1850000	147,77	Bela Vista	Porto Alegre	Apartamento	Residencial	1200	3600	2	1	http://www.foxterciaimobiliaria.com.br/imovel/182459/residencial-porto-alegre-bela-vista-apartamento-privillege-2-dormitorios-zona-norte	2019-01-20
11	13686	2680000	269,58	Mont Serrat	Porto Alegre	Apartamento	Residencial	2500	4000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/13686/residencial-porto-alegre-mont-serrat-apartamento-pompidou-boulevard-3-dormitorios-zona-norte	2019-01-20
12	181159	2940000	242,77	Auxiliadora	Porto Alegre	Apartamento	Residencial	2178	4800	3	3	http://www.foxterciaimobiliaria.com.br/imovel/181159/residencial-porto-alegre-auxiliadora-apartamento-bella-vistta-reserva-da-praca-3-dormitorios-zona-norte	2019-01-20
13	181964	3300000	249,15	Bela Vista	Porto Alegre	Apartamento	Residencial	3000	5000	3	3	http://www.foxterciaimobiliaria.com.br/imovel/181964/residencial-porto-alegre-bela-vista-apartamento-honore-3-dormitorios-zona-norte	2019-01-20
14	156012	NA	96	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/156012/residencial-porto-alegre-mont-serrat-apartamento-saint-patrick-2-dormitorios-zona-norte	2019-01-20
15	177305	1100000	154,17	Bela Vista	Porto Alegre	Apartamento	Residencial	1300	2000	3	1	http://www.foxterciaimobiliaria.com.br/imovel/177305/residencial-porto-alegre-bela-vista-apartamento-saint-germain-3-dormitorios-zona-norte	2019-01-20
16	177293	NA	148	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	3	1	http://www.foxterciaimobiliaria.com.br/imovel/177293/residencial-porto-alegre-mont-serrat-apartamento-cabo-blanco-3-dormitorios-zona-norte	2019-01-20
17	177118	NA	117,15	Bela Vista	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/177118/residencial-porto-alegre-bela-vista-apartamento-raul-de-leoni-3-dormitorios-zona-norte	2019-01-20
18	174090	NA	141	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/174090/residencial-porto-alegre-auxiliadora-apartamento-residencial-claudia-3-dormitorios-zona-norte	2019-01-20
19	177051	NA	91,25	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/177051/residencial-porto-alegre-mont-serrat-apartamento-principe-de-greenfield-2-dormitorios-zona-norte	2019-01-20
20	176701	NA	107	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	3	2	http://www.foxterciaimobiliaria.com.br/imovel/176701/residencial-porto-alegre-auxiliadora-apartamento-3-dormitorios-zona-norte	2019-01-20
21	157831	630000	105,54	Higienópolis	Porto Alegre	Apartamento	Residencial	350	1800	3	2	http://www.foxterciaimobiliaria.com.br/imovel/157831/residencial-porto-alegre-auxiliadora-apartamento-edificio-serracena-3-dormitorios-zona-norte	2019-01-20
22	176465	890000	100	Bela Vista	Porto Alegre	Apartamento	Residencial	990	900	2	2	http://www.foxterciaimobiliaria.com.br/imovel/176465/residencial-porto-alegre-bela-vista-apartamento-villa-di-nuga-2-dormitorios-zona-norte	2019-01-20
23	176367	NA	60,58	Mont Serrat	Porto Alegre	Apartamento	Residencial	NA	NA	2	1	http://www.foxterciaimobiliaria.com.br/imovel/176367/residencial-porto-alegre-mont-serrat-apartamento-edificio-sao-carlos-2-dormitorios-zona-norte	2019-01-20
24	173718	1720000	164	Mont Serrat	Porto Alegre	Apartamento	Residencial	1800	3700	3	1	http://www.foxterciaimobiliaria.com.br/imovel/173718/residencial-porto-alegre-mont-serrat-apartamento-ancorage-3-dormitorios-zona-norte	2019-01-20
25	176175	1350000	197,86	Auxiliadora	Porto Alegre	Apartamento	Residencial	2330	4800	3	1	http://www.foxterciaimobiliaria.com.br/imovel/176175/residencial-porto-alegre-auxiliadora-apartamento-edificio-estrela-ballena-3-dormitorios-zona-norte	2019-01-20
26	176286	NA	67,91	Auxiliadora	Porto Alegre	Apartamento	Residencial	NA	NA	2	2	http://www.foxterciaimobiliaria.com.br/imovel/176286/residencial-porto-alegre-auxiliadora-apartamento-saint-barth-2-dormitorios-zona-norte	2019-01-20
27	176263	450000	54,26	Mont Serrat	Porto Alegre	Apartamento	Residencial	600	1350	1	1	http://www.foxterciaimobiliaria.com.br/imovel/176263/residencial-porto-alegre-mont-serrat-apartamento-lincoln-suites-1-dormitorios-zona-norte	2019-01-20
